"(user_id, item_id)",ratings
"(93, 181)",0.46215307457988897
"(251, 286)",-0.06931118724537075
"(669, 319)",5.720635811566414
"(969, 54)",-0.24518656078086395
"(389, 217)",-0.9835614116039677
"(178, 20)",0.36785800493945997
"(45, 483)",-4.087066910665845
"(352, 193)",1.5445647054380613
"(684, 209)",1.7714987004483456
"(760, 18)",1.7133792800858747
"(101, 368)",0.8133889816821085
"(452, 408)",-3.4686318312419284
"(774, 132)",-1.316411953817596
"(483, 298)",1.060638294748354
"(690, 375)",-1.2811713012311226
"(325, 131)",4.637902850292893
"(990, 95)",1.6817398456019892
"(355, 49)",5.2720839152967915
"(93, 249)",-1.1797305703859968
"(239, 269)",0.05289431744797074
"(944, 120)",-1.7479065175657307
"(224, 148)",1.451346538904945
"(505, 329)",-3.192881634710378
"(611, 369)",1.3144595542781963
"(135, 19)",4.072949750716745
"(292, 476)",-6.174215236954439
"(470, 330)",1.5389568177875521
"(956, 348)",1.7747115630105332
"(476, 97)",0.6722885907449431
"(777, 395)",-1.060957104298226
"(172, 187)",2.4624134472415014
"(792, 14)",5.014094869831548
"(174, 1)",-1.0113862695921338
"(190, 229)",-3.0830743173640722
"(807, 15)",-1.6219267123534207
"(836, 79)",-1.672148611066688
"(826, 452)",4.414613520843756
"(253, 359)",1.387426151294182
"(757, 328)",-0.8718597671868827
"(877, 198)",1.1875203628085156
"(675, 401)",1.0585525910198115
"(417, 46)",0.5791056718388772
"(660, 106)",1.9692600086040017
"(620, 302)",-0.26856247548909973
"(437, 117)",1.8100707929169595
"(230, 323)",-7.592562266835773
"(988, 258)",-1.2578695156303494
"(148, 457)",0.7283373441776063
"(122, 263)",0.19806553089811443
"(594, 77)",-3.4721650199653094
"(340, 104)",3.573131108824575
"(107, 243)",0.8556678011510241
"(283, 262)",-2.3933351343017875
"(994, 226)",1.4481779070296104
"(234, 112)",4.247356843976652
"(204, 243)",-4.913179790814036
"(122, 190)",-0.6119584878008174
"(120, 241)",-3.200503890188483
"(828, 183)",-2.792045795834733
"(483, 197)",4.007980909515658
"(292, 437)",0.17428276504372503
"(40, 128)",1.289597763246212
"(905, 286)",0.35455175728359656
"(345, 435)",-0.043824510316026834
"(873, 24)",0.06958356431594932
"(898, 229)",3.225438081617214
"(496, 290)",0.6192047345078514
"(133, 477)",4.705122990992577
"(471, 334)",0.6397665353901005
"(624, 302)",-1.077895890793352
"(3, 323)",0.5350462472654619
"(450, 35)",-0.11326533020886925
"(198, 166)",-5.262986525736443
"(779, 295)",4.208389495211709
"(231, 247)",-2.984771926550625
"(446, 67)",0.9174083676845315
"(704, 84)",0.6920296916557167
"(676, 24)",2.481839288465692
"(707, 315)",-1.3406993580289523
"(755, 357)",2.1239147471448963
"(964, 245)",-0.5980989643432079
"(231, 207)",-2.086785953818262
"(809, 125)",-0.8461027094790423
"(45, 79)",3.8124600532996107
"(396, 352)",-1.2851375302848955
"(399, 290)",-0.7594316279151456
"(418, 143)",0.12321000407820476
"(594, 411)",-0.6601189583916508
"(794, 369)",1.2227993684392247
"(717, 211)",-1.8459495598618312
"(233, 218)",-2.51220622577558
"(72, 381)",-1.6282703691073979
"(481, 89)",2.304115871492014
"(326, 44)",-1.6454919653556006
"(288, 193)",0.6959691439809516
"(404, 342)",-1.1583513855987346
"(584, 177)",2.2411249002177738
"(994, 279)",-3.6279451702712415
"(967, 70)",-1.257065341352764
"(420, 448)",-1.9105952333743328
"(915, 34)",1.483746853868464
"(145, 426)",-2.6187342550958443
"(666, 26)",0.5004261409872048
"(467, 61)",1.8326089886843704
"(414, 150)",0.22438239987409628
"(21, 317)",-1.1714325312129044
"(353, 287)",-5.714004720348341
"(54, 430)",-0.7710542169703314
"(978, 296)",-0.7919949248467707
"(655, 239)",1.7951246703885146
"(413, 127)",0.49520306355004223
"(661, 450)",-4.468838372324416
"(866, 261)",1.3392428633103242
"(644, 231)",0.3611702311270564
"(118, 160)",-2.670331097043633
"(468, 399)",-0.920022204843176
"(178, 91)",0.2649834724200971
"(816, 228)",2.626861183918751
"(954, 277)",-0.218738008408349
"(929, 217)",-2.5224686754076564
"(312, 188)",1.379876402577262
"(815, 236)",2.3951295040087675
"(241, 352)",0.7005484596759728
"(341, 230)",-0.0324102153815608
"(523, 61)",-2.5996680901683242
"(747, 387)",-0.7497582493038848
"(658, 492)",-7.607915991639386
"(407, 77)",1.1724715876891043
"(43, 381)",-0.849995764121686
"(963, 108)",3.916208131214178
"(479, 125)",-3.6464908517613366
"(748, 223)",-1.4274803104625837
"(778, 224)",1.9901857525002014
"(412, 85)",-4.987597559571524
"(219, 96)",1.440280885921636
"(512, 196)",0.7107191559070343
"(349, 122)",-1.976346023065427
"(164, 450)",-8.108688762548498
"(958, 417)",0.1488711992510673
"(789, 98)",-0.41327658749450624
"(479, 408)",-1.4003941301697895
"(202, 484)",-6.167431824252169
"(922, 87)",5.330702622898387
"(285, 498)",-2.780542732190026
"(538, 326)",-1.8494988428979457
"(944, 408)",-3.6418834942327925
"(310, 482)",-0.09814844660239985
"(638, 471)",5.7588757685180365
"(339, 146)",1.3546656059832363
"(722, 141)",-0.8953346431575049
"(823, 144)",-0.2272710224959111
"(874, 29)",-3.6701785390629307
"(683, 41)",0.7469213795431567
"(933, 299)",-0.7890583538272549
"(236, 50)",-1.3070933711000021
"(807, 41)",1.191969842297456
"(752, 259)",1.1507539683196581
"(920, 389)",-1.7063637184254457
"(104, 85)",0.9569013235572148
"(179, 89)",2.137392667690048
"(227, 214)",-0.49552294572587235
"(268, 247)",-3.7154229679430544
"(890, 114)",1.4001339835679432
"(675, 232)",2.710694891131006
"(423, 376)",5.349214074730309
"(979, 208)",-2.6032453063774788
"(301, 242)",-0.4862831679966422
"(996, 155)",3.0450238584467977
"(647, 384)",1.551112051408297
"(802, 355)",-1.029521861923699
"(147, 28)",0.7547297233987392
"(26, 341)",-0.9016313898940351
"(504, 40)",1.6587357730167431
"(814, 323)",1.335458243028106
"(308, 102)",-0.7962551381014119
"(236, 171)",-0.9772457529520555
"(127, 136)",1.5882818145076922
"(851, 221)",4.154502173242724
"(815, 498)",-1.7289337424263245
"(588, 173)",-0.2446905112065487
"(666, 171)",-0.19195771531507322
"(434, 308)",-0.573054670423827
"(612, 372)",4.491996884052519
"(706, 135)",0.35684417034108235
"(556, 195)",0.3928933494307364
"(185, 138)",-4.564113482150756
"(432, 489)",-3.923765111061171
"(264, 366)",2.566925841976075
"(95, 342)",1.1706100117545597
"(836, 322)",3.6730891251281754
"(897, 73)",2.771683538460351
"(169, 341)",1.1329185207751875
"(273, 332)",-0.6734086784458625
"(699, 56)",-0.8319467032958353
"(85, 196)",1.1361466905527764
"(862, 413)",2.835105869553877
"(125, 76)",-0.0983633080532648
"(189, 263)",-2.9269944790482483
"(417, 32)",0.7926035411506871
"(721, 75)",2.757878171502828
"(144, 479)",-5.412234220836807
"(113, 101)",0.42680106744452473
"(101, 299)",0.30735132094528517
"(144, 379)",-0.322444991929148
"(26, 496)",-1.9860412774824436
"(341, 93)",-0.8751007278355813
"(434, 280)",1.663626242873575
"(916, 427)",2.5108184819379367
"(770, 403)",2.4687045241992065
"(446, 190)",-3.3203411509981553
"(669, 162)",5.4606903853154725
"(220, 282)",1.5240386093932619
"(724, 490)",-0.4125696741896481
"(389, 387)",0.017192653321067175
"(589, 98)",1.8331997366878343
"(462, 125)",-0.42477221667122134
"(734, 46)",0.6915802321773151
"(178, 393)",0.8728543127957082
